date,id,YOLL1,YOLL2,YOLL3,humrel,meantemp,maxtemp,mintemp,o3,year,month,week,YLL,month_mean,yll_total,HW,HW_lag1,HW_lag2,HW_lag3,o3_lag1,o3_lag2,o3_lag3,HW_lag0_2,no2,no2_lag1,no2_lag2,no2_lag3,total_death
7/29/2004,1347,807.1,807.55,698.92,74.2,22.43,27.1,17.5,28.4583,14,2,9,2313.57,21.39427,2313.57,0,0,0,0,20.25,22.5,30.41667,0,29.90875,26.00375,28.045,28.79938,34
7/30/2004,1348,1606.68,781.07,1442.52,74.5,24.14,29.4,19.3,35.4167,14,2,9,3830.27,21.39427,3830.27,0,0,0,0,28.45833,20.25,22.5,0,25.49344,29.90875,26.00375,28.045,53
7/31/2004,1349,1149.47,670.41,669.24,91.7,23,24.2,21.8,29.5833,14,2,9,2489.12,21.39427,2489.12,0,0,0,0,35.41667,28.45833,20.25,0,16.39656,25.49344,29.90875,26.00375,36
8/1/2004,1350,951.14,514.56,992.81,70.7,23.75,26.8,19.6,33.9583,14,3,9,2458.51,20.58781,2458.51,0,0,0,0,29.58333,35.41667,28.45833,0,13.57875,16.39656,25.49344,29.90875,33
8/2/2004,1351,1355.81,487.91,640.23,71.3,23.46,28,17.9,33.75,14,3,9,2483.95,20.58781,2483.95,0,0,0,0,33.95833,29.58333,35.41667,0,20.55913,13.57875,16.39656,25.49344,32
8/3/2004,1352,1288.45,822.52,686.71,83.7,21.38,23,18.1,28.7083,14,3,10,2797.68,20.58781,2797.68,0,0,0,0,33.75,33.95833,29.58333,0,27.04656,20.55913,13.57875,16.39656,38
8/4/2004,1353,748.15,623.32,625.28,66.9,20.07,24.4,13.6,21.375,14,3,10,1996.75,20.58781,1996.75,0,0,0,0,28.70833,33.75,33.95833,0,22.365,27.04656,20.55913,13.57875,27
8/5/2004,1354,937.08,811.26,1001.41,63.5,16.08,19.7,11.7,20.9167,14,3,10,2749.75,20.58781,2749.75,0,0,0,0,21.375,28.70833,33.75,0,19.14781,22.365,27.04656,20.55913,40
8/6/2004,1355,1029.57,944.2,656.68,72.5,15.24,18.2,12.7,15.2083,14,3,10,2630.45,20.58781,2630.45,0,0,0,0,20.91667,21.375,28.70833,0,18.97031,19.14781,22.365,27.04656,36
8/7/2004,1356,975.32,735.14,693.18,80,15.71,19.7,12.5,16.6667,14,3,10,2403.64,20.58781,2403.64,0,0,0,0,15.20833,20.91667,21.375,0,15.4425,18.97031,19.14781,22.365,33
8/8/2004,1357,1543.96,417.78,781.42,76.6,16.85,21.2,12.2,13.4583,14,3,10,2743.16,20.58781,2743.16,0,0,0,0,16.66667,15.20833,20.91667,0,12.49156,15.4425,18.97031,19.14781,37
8/9/2004,1358,425.63,921.24,177.12,64,21.15,26.5,14.9,23.125,14,3,10,1523.99,20.58781,1523.99,0,0,0,0,13.45833,16.66667,15.20833,0,21.67719,12.49156,15.4425,18.97031,22
8/10/2004,1359,1012.18,382.31,958.62,74.8,21.2,26,16.7,29.125,14,3,11,2353.11,20.58781,2353.11,0,0,0,0,23.125,13.45833,16.66667,0,26.64719,21.67719,12.49156,15.4425,32
8/11/2004,1360,741.31,986.22,502.77,72.8,22.06,26.4,18.5,34.8333,14,3,11,2230.3,20.58781,2230.3,0,0,0,0,29.125,23.125,13.45833,0,25.87062,26.64719,21.67719,12.49156,33
8/12/2004,1361,506.05,454.07,594.07,77.5,19.77,21.7,17.6,19.913,14,3,11,1554.19,20.58781,1554.19,0,0,0,0,34.83333,29.125,23.125,0,29.11,25.87062,26.64719,21.67719,21
8/13/2004,1362,1287.16,584.05,1206.46,94.3,18.41,19.9,16.9,25,14,3,11,3077.67,20.58781,3077.67,0,0,0,0,19.91304,34.83333,29.125,0,23.56313,29.11,25.87062,26.64719,42
8/14/2004,1363,500.47,843.96,613.89,77.5,18.51,22.5,14.8,19.3333,14,3,11,1958.32,20.58781,1958.32,0,0,0,0,25,19.91304,34.83333,0,14.04469,23.56313,29.11,25.87062,25
8/15/2004,1364,648.76,907,703.78,72.2,19.46,24.8,12.9,17.25,14,3,11,2259.54,20.58781,2259.54,0,0,0,0,19.33333,25,19.91304,0,17.72781,14.04469,23.56313,29.11,32
8/16/2004,1365,971.35,980.42,985.21,72.4,20.11,24.1,13.8,25.1667,14,3,11,2936.98,20.58781,2936.98,0,0,0,0,17.25,19.33333,25,0,31.32875,17.72781,14.04469,23.56313,41
8/17/2004,1366,1011.66,500.34,695.87,71.8,20.63,24.9,16.6,26.7083,14,3,12,2207.87,20.58781,2207.87,0,0,0,0,25.16667,17.25,19.33333,0,25.89281,31.32875,17.72781,14.04469,32
8/18/2004,1367,605.98,603.82,705.27,72.1,21.98,26.4,18.2,35.1667,14,3,12,1915.07,20.58781,1915.07,0,0,0,0,26.70833,25.16667,17.25,0,29.55375,25.89281,31.32875,17.72781,28
8/19/2004,1368,1092.06,689.39,1111.78,71.1,21.1,24.3,18.2,32.2083,14,3,12,2893.23,20.58781,2893.23,0,0,0,0,35.16667,26.70833,25.16667,0,25.67094,29.55375,25.89281,31.32875,38
8/20/2004,1369,1044.34,1152.76,779.21,62.5,18.73,22.5,13.5,30.1667,14,3,12,2976.31,20.58781,2976.31,0,0,0,0,32.20833,35.16667,26.70833,0,21.03375,25.67094,29.55375,25.89281,41
8/21/2004,1370,1129.24,684.1,604.03,68.4,17.61,20,11.5,23.25,14,3,12,2417.37,20.58781,2417.37,0,0,0,0,30.16667,32.20833,35.16667,0,18.6375,21.03375,25.67094,29.55375,35
8/22/2004,1371,607.42,828.8,826.92,67.8,16.33,20.8,9.8,19.0833,14,3,12,2263.14,20.58781,2263.14,0,0,0,0,23.25,30.16667,32.20833,0,14.00031,18.6375,21.03375,25.67094,32
8/23/2004,1372,931.26,1246.88,617.62,69.3,17.68,22.7,12.5,24.0833,14,3,12,2795.76,20.58781,2795.76,0,0,0,0,19.08333,23.25,30.16667,0,22.5425,14.00031,18.6375,21.03375,38
8/24/2004,1373,1005.5,496.16,623.08,61.9,14.65,19.3,8.8,15.8333,14,3,13,2124.74,20.58781,2124.74,0,0,0,0,24.08333,19.08333,23.25,0,18.14937,22.5425,14.00031,18.6375,29
8/25/2004,1374,960.69,829.38,579.98,72.1,18.45,25.2,10.3,23.2917,14,3,13,2370.05,20.58781,2370.05,0,0,0,0,15.83333,24.08333,19.08333,0,21.03375,18.14937,22.5425,14.00031,34
8/26/2004,1375,709.84,387.33,360.59,78.1,22.2,26.2,18.1,29.1667,14,3,13,1457.76,20.58781,1457.76,0,0,0,0,23.29167,15.83333,24.08333,0,28.4,21.03375,18.14937,22.5425,21
8/27/2004,1376,1069.13,511.78,432.14,80.5,23.4,27.5,19,30.2083,14,3,13,2013.05,20.58781,2013.05,0,0,0,0,29.16667,23.29167,15.83333,0,27.335,28.4,21.03375,18.14937,28
8/28/2004,1377,890.28,913.04,699.61,72.6,25.05,28.5,22.6,32.625,14,3,13,2502.93,20.58781,2502.93,0,0,0,0,30.20833,29.16667,23.29167,0,20.45687,27.335,28.4,21.03375,37
8/29/2004,1378,1038.16,707.5,669.03,80.8,20.35,23.9,18,14.6667,14,3,13,2414.69,20.58781,2414.69,0,0,0,0,32.625,30.20833,29.16667,0,15.37594,20.45687,27.335,28.4,33
8/30/2004,1379,1518.52,485.61,862.08,92,17.78,18.6,16.4,6.34783,14,3,13,2866.21,20.58781,2866.21,0,0,0,0,14.66667,32.625,30.20833,0,13.62313,15.37594,20.45687,27.335,40
8/31/2004,1380,1255.63,529.14,609.55,80,18.82,23.7,15.1,15.8333,14,3,13,2394.32,20.58781,2394.32,0,0,0,0,6.347826,14.66667,32.625,0,19.56937,13.62313,15.37594,20.45687,35
6/1/2005,1381,1138.92,681.58,642.9,57.9,19.88,25.9,11.9,27.75,15,1,1,2463.4,19.30185,2463.4,0,0,0,0,15.83333,6.347826,14.66667,0,30.19719,19.56937,13.62313,15.37594,35
6/2/2005,1382,906.17,449.16,949.61,50.5,21.24,27.5,12.2,33.3333,15,1,1,2304.94,19.30185,2304.94,0,0,0,0,27.75,15.83333,6.347826,0,36.565,30.19719,19.56937,13.62313,32
6/3/2005,1383,878.37,613.41,782.67,54.7,22.2,27.8,15.3,39.875,15,1,1,2274.45,19.30185,2274.45,0,0,0,0,33.33333,27.75,15.83333,0,33.43656,36.565,30.19719,19.56937,33
6/4/2005,1384,1116.15,809.61,1189.96,53.1,23.4,29.5,17.2,51.6667,15,1,1,3115.72,19.30185,3115.72,0,0,0,0,39.875,33.33333,27.75,0,24.09562,33.43656,36.565,30.19719,43
6/5/2005,1385,785.71,1156.68,562.49,61.2,22.37,27.3,17.5,42.2083,15,1,1,2504.88,19.30185,2504.88,0,0,0,0,51.66667,39.875,33.33333,0,14.93219,24.09562,33.43656,36.565,37
6/6/2005,1386,1241.83,642.67,1062.99,57.9,23.09,30.6,14.4,43.0417,15,1,1,2947.49,19.30185,2947.49,1,0,0,0,42.20833,51.66667,39.875,0.3333333,24.58375,14.93219,24.09562,33.43656,41
6/7/2005,1387,1151.44,907.31,523.15,58.8,22.93,27.3,17.9,40.7917,15,1,1,2581.9,19.30185,2581.9,0,1,0,0,43.04167,42.20833,51.66667,0.3333333,19.7025,24.58375,14.93219,24.09562,37
6/8/2005,1388,962.81,1240.16,1508.92,71.3,16.4,18.6,13.8,25.3333,15,1,2,3711.89,19.30185,3711.89,0,0,1,0,40.79167,43.04167,42.20833,0.3333333,22.20969,19.7025,24.58375,14.93219,52
6/9/2005,1389,1078.19,752.97,1424.66,64.5,21.6,29.4,14.6,32.9167,15,1,2,3255.82,19.30185,3255.82,0,0,0,1,25.33333,40.79167,43.04167,0,32.64457,22.20969,19.7025,24.58375,46
6/10/2005,1390,1495.21,589.22,734.8,71.6,25.03,29.2,19.8,41.375,15,1,2,2819.23,19.30185,2819.23,0,0,0,0,32.91667,25.33333,40.79167,0,30.28594,32.64457,22.20969,19.7025,37
6/11/2005,1391,877.95,597.03,1364.22,66.6,27.02,32.5,22.3,46.3333,15,1,2,2839.2,19.30185,2839.2,1,0,0,0,41.375,32.91667,25.33333,0.3333333,25.31594,30.28594,32.64457,22.20969,39
6/12/2005,1392,2304.52,1205.78,499.72,67.4,26.84,32,22.8,43.7083,15,1,2,4010.02,19.30185,4010.02,1,1,0,0,46.33333,41.375,32.91667,0.6666667,17.50594,25.31594,30.28594,32.64457,53
6/13/2005,1393,1226,1575.51,1421.89,68.1,26.65,31,23.5,32.4167,15,1,2,4223.4,19.30185,4223.4,1,1,1,0,43.70833,46.33333,41.375,1,21.78812,17.50594,25.31594,30.28594,58
6/14/2005,1394,1531.84,850.11,1068.43,87,19.19,25,16.1,7.25,15,1,2,3450.38,19.30185,3450.38,0,1,1,1,32.41667,43.70833,46.33333,0.6666667,15.28719,21.78812,17.50594,25.31594,50
6/15/2005,1395,1131.53,589.48,752.11,89.8,17.35,19.3,16,9.45,15,1,3,2473.12,19.30185,2473.12,0,0,1,1,7.25,32.41667,43.70833,0.3333333,14.39969,15.28719,21.78812,17.50594,34
6/16/2005,1396,1038.53,291.35,1086.94,83,17.42,19.9,14.8,11.0417,15,1,3,2416.82,19.30185,2416.82,0,0,0,1,9.45,7.25,32.41667,0,16.19687,14.39969,15.28719,21.78812,34
6/17/2005,1397,1361.07,498.49,900.6,89.8,13.75,15.3,11.8,10.9583,15,1,3,2760.16,19.30185,2760.16,0,0,0,0,11.04167,9.45,7.25,0,12.58031,16.19687,14.39969,15.28719,38
6/18/2005,1398,955.68,1380.46,613.44,77.1,13.43,15.7,10.9,17.7083,15,1,3,2949.58,19.30185,2949.58,0,0,0,0,10.95833,11.04167,9.45,0,9.718125,12.58031,16.19687,14.39969,43
6/19/2005,1399,1447.39,1245.64,716.97,64.1,16.92,21.1,12.2,29.2083,15,1,3,3410,19.30185,3410,0,0,0,0,17.70833,10.95833,11.04167,0,13.93375,9.718125,12.58031,16.19687,46
6/20/2005,1400,1606.55,848.93,1242.91,67.3,19.4,25,12.3,30.375,15,1,3,3698.39,19.30185,3698.39,0,0,0,0,29.20833,17.70833,10.95833,0,16.09076,13.93375,9.718125,12.58031,52
6/21/2005,1401,1047.93,531.84,1111.94,69.9,21.89,26.9,16.8,42.2083,15,1,3,2691.71,19.30185,2691.71,0,0,0,0,30.375,29.20833,17.70833,0,19.14781,16.09076,13.93375,9.718125,34
6/22/2005,1402,801.81,681.16,286.45,51.5,18.13,21.8,13.8,28.2083,15,1,4,1769.42,19.30185,1769.42,0,0,0,0,42.20833,30.375,29.20833,0,17.43937,19.14781,16.09076,13.93375,24
6/23/2005,1403,974.92,693.74,730.98,61.9,17.23,21.5,9.9,23.7917,15,1,4,2399.64,19.30185,2399.64,0,0,0,0,28.20833,42.20833,30.375,0,23.18594,17.43937,19.14781,16.09076,33
6/24/2005,1404,919.41,654.56,954.02,54.3,23.65,29.4,16.4,59.5833,15,1,4,2527.99,19.30185,2527.99,0,0,0,0,23.79167,28.20833,42.20833,0,16.55187,23.18594,17.43937,19.14781,33
6/25/2005,1405,964.45,444.77,829.32,64.4,26.48,31.4,23.5,60.5,15,1,4,2238.54,19.30185,2238.54,1,0,0,0,59.58333,23.79167,28.20833,0.3333333,16.59625,16.55187,23.18594,17.43937,31
6/26/2005,1406,1390.43,683.49,553.65,61.3,25.41,30.3,19.9,27.7917,15,1,4,2627.57,19.30185,2627.57,1,1,0,0,60.5,59.58333,23.79167,0.6666667,14.57719,16.59625,16.55187,23.18594,37
6/27/2005,1407,1089.64,765.57,728.4,60.1,25.8,32.3,18.6,35.5833,15,1,4,2583.61,19.30185,2583.61,1,1,1,0,27.79167,60.5,59.58333,1,28.79938,14.57719,16.59625,16.55187,36
6/28/2005,1408,724.16,852.05,647.72,66.3,27.48,32.3,22.6,42.2083,15,1,4,2223.93,19.30185,2223.93,1,1,1,1,35.58333,27.79167,60.5,1,23.94031,28.79938,14.57719,16.59625,31
6/29/2005,1409,1340.73,1176.03,647.84,70.9,25.13,27.7,23.1,37.8333,15,1,5,3164.6,19.30185,3164.6,0,1,1,1,42.20833,35.58333,27.79167,0.6666667,22.32063,23.94031,28.79938,14.57719,42
6/30/2005,1410,1601.37,866.16,1119.12,62.9,25.04,28.8,20.7,30.5,15,1,5,3586.65,19.30185,3586.65,0,0,1,1,37.83333,42.20833,35.58333,0.3333333,19.19219,22.32063,23.94031,28.79938,51
7/1/2005,1411,818.38,1021.01,1495.88,72.2,24.99,30.1,20.6,35.9583,15,2,5,3335.27,21.39427,3335.27,1,0,0,1,30.5,37.83333,42.20833,0.3333333,13.44563,19.19219,22.32063,23.94031,48
7/2/2005,1412,1261.57,559.35,533.36,58,19.25,22.9,14.9,27.2083,15,2,5,2354.28,21.39427,2354.28,0,1,0,0,35.95833,30.5,37.83333,0.3333333,11.31563,13.44563,19.19219,22.32063,34
7/3/2005,1413,965.95,986.88,1430.23,58.6,21.55,26.7,14.9,28.2083,15,2,5,3383.06,21.39427,3383.06,0,0,1,0,27.20833,35.95833,30.5,0.3333333,10.53906,11.31563,13.44563,19.19219,47
7/4/2005,1414,741.23,1067.94,664.77,64,24.07,29.1,17.2,35.1667,15,2,5,2473.94,21.39427,2473.94,0,0,0,1,28.20833,27.20833,35.95833,0,18.34906,10.53906,11.31563,13.44563,34
7/5/2005,1415,1087.89,726.55,604.86,81,22.71,26.4,19.1,35.0417,15,2,5,2419.3,21.39427,2419.3,0,0,0,0,35.16667,28.20833,27.20833,0,23.40685,18.34906,10.53906,11.31563,33
7/6/2005,1416,627.04,734.94,1213.34,56.4,19.99,23.2,16.8,26.875,15,2,6,2575.32,21.39427,2575.32,0,0,0,0,35.04167,35.16667,28.20833,0,15.0875,23.40685,18.34906,10.53906,34
7/7/2005,1417,933.47,604.63,501.08,57,20.2,25.1,13.8,26.2727,15,2,6,2039.18,21.39427,2039.18,0,0,0,0,26.875,35.04167,35.16667,0,16.57696,15.0875,23.40685,18.34906,31
7/8/2005,1418,976.18,738.74,807.74,67.6,21.46,24.9,16.6,24.8636,15,2,6,2522.66,21.39427,2522.66,0,0,0,0,26.27273,26.875,35.04167,0,18.9925,16.57696,15.0875,23.40685,36
7/9/2005,1419,621.83,827.45,807.06,82.4,18.69,20.6,16.4,20.2083,15,2,6,2256.34,21.39427,2256.34,0,0,0,0,24.86364,26.27273,26.875,0,18.03844,18.9925,16.57696,15.0875,32
7/10/2005,1420,1523.4,323.52,915.06,69.7,24.26,31,17.1,30.5417,15,2,6,2761.98,21.39427,2761.98,1,0,0,0,20.20833,24.86364,26.27273,0.3333333,11.93688,18.03844,18.9925,16.57696,40
7/11/2005,1421,1469.87,740.71,793.21,62.3,26.86,32.3,22.1,26.9167,15,2,6,3003.79,21.39427,3003.79,1,1,0,0,30.54167,20.20833,24.86364,0.6666667,20.54563,11.93688,18.03844,18.9925,41
7/12/2005,1422,1234.7,526.29,661.81,58.7,25.73,30.6,19.4,29.7083,15,2,6,2422.8,21.39427,2422.8,1,1,1,0,26.91667,30.54167,20.20833,1,20.01312,20.54563,11.93688,18.03844,34
7/13/2005,1423,950.28,1090.97,765.63,69.9,23.61,26.5,19.3,25,15,2,7,2806.88,21.39427,2806.88,0,1,1,1,29.70833,26.91667,30.54167,0.6666667,21.96563,20.01312,20.54563,11.93688,37
7/14/2005,1424,760.35,928.48,1066.64,72.7,24.22,29,20.7,31.5,15,2,7,2755.47,21.39427,2755.47,0,0,1,1,25,29.70833,26.91667,0.3333333,21.09714,21.96563,20.01312,20.54563,39
7/15/2005,1425,1261.52,427.53,1075.29,55,24.2,28.8,18.5,27.2917,15,2,7,2764.34,21.39427,2764.34,0,0,0,1,31.5,25,29.70833,0,22.14313,21.09714,21.96563,20.01312,38
7/16/2005,1426,1109.81,1136.5,766.27,61.1,25.44,30.5,17.5,30.2917,15,2,7,3012.58,21.39427,3012.58,1,0,0,0,27.29167,31.5,25,0.3333333,19.25875,22.14313,21.09714,21.96563,42
7/17/2005,1427,1190.37,1152.59,882.85,82.9,25.14,27.4,23.7,22.8947,15,2,7,3225.81,21.39427,3225.81,0,1,0,0,30.29167,27.29167,31.5,0.3333333,15.42031,19.25875,22.14313,21.09714,44
7/18/2005,1428,591,612.06,925.1,74.1,27.49,30.6,24.1,32.75,15,2,7,2128.16,21.39427,2128.16,1,0,1,0,22.89474,30.29167,27.29167,0.6666667,18.70406,15.42031,19.25875,22.14313,30
7/19/2005,1429,917.36,365.71,748.66,68.6,27.13,30.9,24,35.375,15,2,7,2031.73,21.39427,2031.73,1,1,0,1,32.75,22.89474,30.29167,0.6666667,21.3,18.70406,15.42031,19.25875,28
7/20/2005,1430,1561.25,620.71,1289.79,63.9,23.21,26.5,19.2,19.75,15,2,8,3471.75,21.39427,3471.75,0,1,1,0,35.375,32.75,22.89474,0.6666667,19.12563,21.3,18.70406,15.42031,47
7/21/2005,1431,1260.09,784.63,631.11,67,24.73,30.3,19.7,37.2083,15,2,8,2675.83,21.39427,2675.83,1,0,1,1,19.75,35.375,32.75,0.6666667,22.69781,19.12563,21.3,18.70406,37
7/22/2005,1432,764.55,790.41,477.74,75.8,22.48,26.8,17.8,28.0435,15,2,8,2032.7,21.39427,2032.7,0,1,0,1,37.20833,19.75,35.375,0.3333333,26.00375,22.69781,19.12563,21.3,29
7/23/2005,1433,1210.39,692,435.04,56.8,20.85,25.6,15.5,20.9167,15,2,8,2337.43,21.39427,2337.43,0,0,1,0,28.04348,37.20833,19.75,0.3333333,14.06688,26.00375,22.69781,19.12563,30
7/24/2005,1434,1284.22,628.05,554.69,55.5,20.22,24.2,12,27.2083,15,2,8,2466.96,21.39427,2466.96,0,0,0,1,20.91667,28.04348,37.20833,0,13.71187,14.06688,26.00375,22.69781,33
7/25/2005,1435,1320.5,888.32,893.9,62.4,25.84,31,20.7,29.7083,15,2,8,3102.72,21.39427,3102.72,1,0,0,0,27.20833,20.91667,28.04348,0.3333333,21.74375,13.71187,14.06688,26.00375,40
7/26/2005,1436,1076.84,681.37,703.44,70.7,23.35,26.3,19.4,22.6667,15,2,8,2461.65,21.39427,2461.65,0,1,0,0,29.70833,27.20833,20.91667,0.3333333,24.38406,21.74375,13.71187,14.06688,34
7/27/2005,1437,1083.56,567.4,943.19,81.3,19.09,23.9,13.2,13.4583,15,2,9,2594.15,21.39427,2594.15,0,0,1,0,22.66667,29.70833,27.20833,0.3333333,16.16022,24.38406,21.74375,13.71187,35
7/28/2005,1438,1383.79,702.06,598.95,62.5,18.31,22.9,10.2,25.25,15,2,9,2684.8,21.39427,2684.8,0,0,0,1,13.45833,22.66667,29.70833,0,19.3475,16.16022,24.38406,21.74375,39
7/29/2005,1439,837.69,1107.46,994.98,66.4,19.85,24.4,14.3,21.4167,15,2,9,2940.13,21.39427,2940.13,0,0,0,0,25.25,13.45833,22.66667,0,19.74688,19.3475,16.16022,24.38406,40
7/30/2005,1440,760.45,686.61,936.56,56.7,19.53,23.9,13,17.75,15,2,9,2383.62,21.39427,2383.62,0,0,0,0,21.41667,25.25,13.45833,0,14.06688,19.74688,19.3475,16.16022,33
7/31/2005,1441,1231.31,762.99,669.07,57,20.78,24.5,14.5,17.125,15,2,9,2663.37,21.39427,2663.37,0,0,0,0,17.75,21.41667,25.25,0,12.18094,14.06688,19.74688,19.3475,37
8/1/2005,1442,875.36,801.42,963.06,70.9,22.51,26.2,17.9,28.1667,15,3,9,2639.84,20.58781,2639.84,0,0,0,0,17.125,17.75,21.41667,0,21.07813,12.18094,14.06688,19.74688,36
8/2/2005,1443,1066.88,844.21,821.77,75.1,24.14,29.4,20.1,24.625,15,3,9,2732.86,20.58781,2732.86,0,0,0,0,28.16667,17.125,17.75,0,21.49969,21.07813,12.18094,14.06688,36
8/3/2005,1444,952.48,566.36,978.24,61.2,23.76,27.9,18.9,27.4167,15,3,10,2497.08,20.58781,2497.08,0,0,0,0,24.625,28.16667,17.125,0,22.07656,21.49969,21.07813,12.18094,33
8/4/2005,1445,1357.42,403.77,1067.46,66,25.98,31.7,20.2,41.0833,15,3,10,2828.65,20.58781,2828.65,1,0,0,0,27.41667,24.625,28.16667,0.3333333,21.38875,22.07656,21.49969,21.07813,37
8/5/2005,1446,1263.09,646.03,667.67,66.7,24.54,28,18.6,30.5417,15,3,10,2576.79,20.58781,2576.79,0,1,0,0,41.08333,27.41667,24.625,0.3333333,19.96875,21.38875,22.07656,21.49969,34
8/6/2005,1447,1050.65,274.73,798.87,54.7,21.33,25.3,14.6,25.9167,15,3,10,2124.25,20.58781,2124.25,0,0,1,0,30.54167,41.08333,27.41667,0.3333333,15.88625,19.96875,21.38875,22.07656,30
8/7/2005,1448,469.34,682.14,931.98,59.2,23.68,28.5,17.9,34.25,15,3,10,2083.46,20.58781,2083.46,0,0,0,1,25.91667,30.54167,41.08333,0,13.97813,15.88625,19.96875,21.38875,27
8/8/2005,1449,965.19,350.2,859.75,60.7,25.16,30,19.9,50.4167,15,3,10,2175.14,20.58781,2175.14,1,0,0,0,34.25,25.91667,30.54167,0.3333333,26.40313,13.97813,15.88625,19.96875,32
8/9/2005,1450,707.83,869.9,753.83,66.1,25.93,30.4,20.6,55.3333,15,3,10,2331.56,20.58781,2331.56,1,1,0,0,50.41667,34.25,25.91667,0.6666667,25.0033,26.40313,13.97813,15.88625,32
8/10/2005,1451,1712.77,874.52,1642.92,69.9,24.9,30.6,20.2,52.4583,15,3,11,4230.21,20.58781,4230.21,1,1,1,0,55.33333,50.41667,34.25,1,29.24313,25.0033,26.40313,13.97813,59
8/11/2005,1452,888.22,1032.19,378.53,63.9,23.48,28.4,20.1,25.875,15,3,11,2298.94,20.58781,2298.94,0,1,1,1,52.45833,55.33333,50.41667,0.6666667,27.35719,29.24313,25.0033,26.40313,34
8/12/2005,1453,1080.62,948.33,1192.14,66.8,21.52,26.4,18.1,22.625,15,3,11,3221.09,20.58781,3221.09,0,0,1,1,25.875,52.45833,55.33333,0.3333333,27.82312,27.35719,29.24313,25.0033,43
8/13/2005,1454,1201.15,832.85,943.61,67.3,24.17,27.6,21.5,30.1667,15,3,11,2977.61,20.58781,2977.61,0,0,0,1,22.625,25.875,52.45833,0,18.48219,27.82312,27.35719,29.24313,43
8/14/2005,1455,1022.15,331.28,872.51,75.4,21.42,23.6,19.3,18.1667,15,3,11,2225.94,20.58781,2225.94,0,0,0,0,30.16667,22.625,25.875,0,23.23031,18.48219,27.82312,27.35719,30
8/15/2005,1456,1271.04,1260.87,583.33,73.7,21.86,26.4,16,20.5417,15,3,11,3115.24,20.58781,3115.24,0,0,0,0,18.16667,30.16667,22.625,0,26.71375,23.23031,18.48219,27.82312,41
8/16/2005,1457,1334.51,1046.44,759.52,62.6,23.19,27.5,19.1,25.125,15,3,11,3140.47,20.58781,3140.47,0,0,0,0,20.54167,18.16667,30.16667,0,29.19875,26.71375,23.23031,18.48219,44
8/17/2005,1458,1330.46,1051.1,942.72,58.5,19.35,22.9,11.3,21.8333,15,3,12,3324.28,20.58781,3324.28,0,0,0,0,25.125,20.54167,18.16667,0,21.72156,29.19875,26.71375,23.23031,46
8/18/2005,1459,1565.79,567.39,621.89,60,15.36,19.5,9,17,15,3,12,2755.07,20.58781,2755.07,0,0,0,0,21.83333,25.125,20.54167,0,24.495,21.72156,29.19875,26.71375,36
8/19/2005,1460,1158.05,852.21,342.84,69.1,19.38,22.4,15.3,19.7917,15,3,12,2353.1,20.58781,2353.1,0,0,0,0,17,21.83333,25.125,0,27.42375,24.495,21.72156,29.19875,31
8/20/2005,1461,1099.4,928.87,754.59,87.3,20.49,22.2,18.1,29.4583,15,3,12,2782.86,20.58781,2782.86,0,0,0,0,19.79167,17,21.83333,0,23.09719,27.42375,24.495,21.72156,40
8/21/2005,1462,792.91,503.31,431.68,72.8,22.83,27,19.1,28.2917,15,3,12,1727.9,20.58781,1727.9,0,0,0,0,29.45833,19.79167,17,0,18.77062,23.09719,27.42375,24.495,24
8/22/2005,1463,674.85,436.64,444.28,70.3,18.91,23.2,14.5,16.5833,15,3,12,1555.77,20.58781,1555.77,0,0,0,0,28.29167,29.45833,19.79167,0,21.74375,18.77062,23.09719,27.42375,21
8/23/2005,1464,966.54,1011.87,896.07,78.3,16.68,20.4,14,10.125,15,3,12,2874.48,20.58781,2874.48,0,0,0,0,16.58333,28.29167,29.45833,0,14.59534,21.74375,18.77062,23.09719,41
8/24/2005,1465,1107.58,546.68,1242.89,77.3,17.05,21.5,12.4,9.08333,15,3,13,2897.15,20.58781,2897.15,0,0,0,0,10.125,16.58333,28.29167,0,17.86094,14.59534,21.74375,18.77062,40
8/25/2005,1466,700.77,906.64,800.72,66,20.35,27.5,12.1,16.5417,15,3,13,2408.13,20.58781,2408.13,0,0,0,0,9.083333,10.125,16.58333,0,23.94031,17.86094,14.59534,21.74375,35
8/26/2005,1467,1052.97,1360.89,759.52,59.5,21.99,27.8,16.6,22.9583,15,3,13,3173.38,20.58781,3173.38,0,0,0,0,16.54167,9.083333,10.125,0,28.73281,23.94031,17.86094,14.59534,45
8/27/2005,1468,900.47,911.64,635.4,61.9,22.99,29.1,15.3,37.6667,15,3,13,2447.51,20.58781,2447.51,0,0,0,0,22.95833,16.54167,9.083333,0,18.9925,28.73281,23.94031,17.86094,36
8/28/2005,1469,1757.05,434.34,1014.82,79.3,22.64,27.1,18.7,28.3333,15,3,13,3206.21,20.58781,3206.21,0,0,0,0,37.66667,22.95833,16.54167,0,14.04469,18.9925,28.73281,23.94031,44
8/29/2005,1470,1224.21,514.17,1298.51,81.2,22.99,27.8,17.8,15.0417,15,3,13,3036.89,20.58781,3036.89,0,0,0,0,28.33333,37.66667,22.95833,0,20.87844,14.04469,18.9925,28.73281,41
